Sample,Sample_ID,Flag,Device,Latitude,Longitude,Water_depth,Ocean,Sample_depth_top,Sample_depth_bottom,Sample_depth_average,Author,Journal,Year,Publication_doi,Resource_doi,Comment,Database,Type,Count_min,Count,Dentigloborotalia_anfracta,Globorotalia_cavernula,Globorotalia_crassaformis,Globorotalia_hirsuta,Globorotalia_menardii,Globorotalia_scitula,Globorotalia_truncatulinoides,Globorotalia_tumida,Globorotalia_ungulata,Globorotalia_theyeri,Globoconella_inflata,Neogloboquadrina_dutertrei,Neogloboquadrina_incompta,Neogloboquadrina_pachyderma,Pulleniatina_obliquiloculata,Globoquadrina_conglomerata,Globorotaloides_hexagonus,Berggrenia_pumilio,Globigerina_bulloides,Globigerina_falconensis,Globigerinoides_conglobatus,Globigerinoides_ruber,Globigerinoides_white,Trilobatus_sacculifer,Globigerinoides_tenellus,Orbulina_universa,Beella_digitata,Globigerinella_siphonifera,Globigerinella_calida,Globigerinella_adamsi,Turborotalita_quinqueloba,Turborotalita_humilis,Globoturborotalita_rubescens,Sphaeroidinella_dehiscens,Candeina_nitida,Globigerinita_glutinata,Globigerinita_uvula,Globigerinita_minuta,Tenuitella_iota,Hastigerina_pelagica,Hastigerinella_digitata,Globorotalia_menardii_&_Globorotalia_tumida,Globigerinoides_ruber_&_Globigerinoides_white,Turborotalita_humilis_&_Berggrenia_pumilio,Globorotalia_truncatulinoides_dextral_coiling,Globorotalia_truncatulinoides_sinistral_coiling,Trilobatus_sacculifer_w_sac_chamber,Trilobatus_sacculifer_wo_sac_chamber,Turborotalita_quinqueloba_dextral_coiling,Turborotalita_quinqueloba_sinistral_coiling,unidentified,T_surface,T_400,T_gradient,S_surface,S_400,Si_surface,Si_400,O_surface,O_400,CO2_surface,CO2_400
VM21-26,MARGO_3585,0,,-1.83,-90.47,3334.0,81.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,378.0,0.0,0.0,0.0,0.0,0.044973545,0.007936508,0.0,0.0,0.0,0.0,0.0,0.85978836,0.0,0.0,0.002645503,0.0,0.0,0.0,0.026455026,0.0,0.0,0.0,0.010582011,0.002645503,0.0,0.002645503,0.007936508,0.005291005,0.002645503,0.0,0.0,0.0,0.0,0.0,0.0,0.026455026,0.0,0.0,0.0,0.0,0.0,,,,,,0.002645503,0.0,,,0.0,24.692785263061523,9.411048889160156,15.281736373901367,34.608699798583984,34.70558166503906,3.374662160873413,38.146087646484375,210.96388244628906,13.400797843933105,2007.811767578125,2275.27001953125
VM21-28,MARGO_3586,0,,-5.37,-93.37,3181.0,81.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,541.0,0.0,0.0,0.0,0.0,0.094269871,0.0,0.0,0.0,0.0,0.0,0.005545287,0.593345656,0.022181146,0.0,0.011090573,0.001848429,0.009242144,0.0,0.0,0.003696858,0.0,0.0,0.053604436,0.059149723,0.001848429,0.003696858,0.0,0.029574861,0.005545287,0.0,0.005545287,0.0,0.0,0.0,0.0,0.099815157,0.0,0.0,0.0,0.0,0.0,,,,,,0.059149723,0.0,,,0.0,23.60382652282715,9.915230751037598,13.68859577178955,34.65732955932617,34.742759704589844,1.5993400812149048,34.247859954833984,221.06166076660156,2.6430959701538086,2016.6297607421875,2278.758544921875
VM21-29,MARGO_3587,0,,-6.32,-104.73,3541.0,81.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,512.0,0.0,0.0,0.0,0.0,0.275390625,0.0,0.0,0.0,0.0,0.0,0.0,0.54296875,0.0234375,0.0,0.015625,0.00390625,0.0078125,0.0,0.0234375,0.0,0.001953125,0.0,0.01953125,0.037109375,0.001953125,0.005859375,0.001953125,0.01171875,0.001953125,0.0,0.0,0.0,0.0,0.001953125,0.0,0.0234375,0.0,0.0,0.0,0.0,0.0,,,,,,0.037109375,0.0,,,0.0,23.657207489013672,9.597490310668945,14.059717178344727,34.783634185791016,34.721065521240234,5.2516865730285645,35.30600357055664,216.7085723876953,6.742343425750732,2043.4908447265625,2274.350830078125
VM21-34,MARGO_3588,0,,2.73,-90.32,2141.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,420.0,0.0,0.0,0.0,0.0,0.2,0.002380952,0.0,0.0,0.0,0.0,0.0,0.352380952,0.0,0.0,0.011904762,0.002380952,0.00952381,0.0,0.054761905,0.0,0.0,0.0,0.052380952,0.095238095,0.0,0.002380952,0.0,0.030952381,0.004761905,0.0,0.0,0.0,0.0,0.0,0.0,0.180952381,0.0,0.0,0.0,0.0,0.0,,,,,,0.095238095,0.0,,,0.0,27.001569747924805,9.43403434753418,17.567535400390625,33.33012390136719,34.6929931640625,0.7615458965301514,38.856754302978516,207.12425231933594,9.078803062438965,1895.795654296875,2280.06494140625
VM21-39,MARGO_3589,0,,2.83,-85.13,3338.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,392.0,0.0,0.0,0.0,0.0,0.204081633,0.012755102,0.0,0.0,0.0,0.0,0.0,0.410714286,0.0,0.0,0.012755102,0.0,0.005102041,0.0,0.045918367,0.0,0.005102041,0.0,0.104591837,0.081632653,0.0,0.00255102,0.0,0.017857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.096938776,0.0,0.0,0.0,0.0,0.0,,,,,,0.081632653,0.0,,,0.0,29.034473419189453,9.531805038452148,19.502668380737305,33.00664138793945,34.70721435546875,1.8582555055618286,41.359127044677734,204.56613159179688,6.0382914543151855,1888.68896484375,2285.599609375
VM21-41,MARGO_3590,0,,3.83,-80.63,2246.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,605.0,0.0,0.0,0.0,0.0,0.117355372,0.001652893,0.0,0.0,0.0,0.0,0.0,0.538842975,0.001652893,0.0,0.018181818,0.003305785,0.009917355,0.0,0.029752066,0.0,0.003305785,0.0,0.066115702,0.082644628,0.0,0.008264463,0.011570248,0.01322314,0.001652893,0.0,0.001652893,0.0,0.0,0.0,0.0,0.090909091,0.0,0.0,0.0,0.0,0.0,,,,,,0.082644628,0.0,,,0.0,29.072782516479492,9.754450798034668,19.318331718444824,32.42573165893555,34.722835540771484,2.9897985458374023,40.86563491821289,198.31600952148438,7.842217445373535,1870.0506591796875,2288.906494140625
VM21-212,MARGO_3591,0,,6.9,-85.43,2434.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,447.0,0.0,0.0,0.0,0.0,0.165548098,0.013422819,0.0,0.0,0.0,0.0,0.0,0.286353468,0.0,0.0,0.006711409,0.006711409,0.026845638,0.0,0.064876957,0.0,0.0,0.0,0.102908277,0.042505593,0.002237136,0.002237136,0.004474273,0.022371365,0.004474273,0.0,0.004474273,0.0,0.011185682,0.0,0.0,0.232662192,0.0,0.0,0.0,0.0,0.0,,,,,,0.042505593,0.0,,,0.0,28.808996200561523,9.976879119873047,18.832117080688477,32.43096923828125,34.71291732788086,2.6064741611480713,39.74819564819336,199.275390625,4.96106481552124,1841.0146484375,2287.373046875
VM21-214,MARGO_3592,0,,5.3,-87.3,1919.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,305.0,0.0,0.0,0.003278689,0.0,0.281967213,0.006557377,0.0,0.0,0.0,0.0,0.0,0.196721311,0.006557377,0.0,0.006557377,0.0,0.02295082,0.0,0.11147541,0.0,0.019672131,0.0,0.095081967,0.032786885,0.006557377,0.006557377,0.0,0.055737705,0.003278689,0.0,0.0,0.0,0.003278689,0.0,0.0,0.140983607,0.0,0.0,0.0,0.0,0.0,,,,,,0.032786885,0.0,,,0.0,29.49420738220215,9.7757568359375,19.71845054626465,32.19768524169922,34.69840621948242,1.4648443460464478,40.36109924316406,202.41522216796875,5.702473163604736,1833.10107421875,2286.931884765625
VM24-48,MARGO_3593,0,,3.68,-88.45,1968.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,450.0,0.0,0.0,0.0,0.0,0.186666667,0.008888889,0.0,0.0,0.0,0.0,0.0,0.208888889,0.006666667,0.0,0.015555556,0.008888889,0.022222222,0.0,0.084444444,0.0,0.002222222,0.0,0.1,0.104444444,0.004444444,0.008888889,0.002222222,0.062222222,0.006666667,0.0,0.0,0.0,0.0,0.002222222,0.0,0.164444444,0.0,0.0,0.0,0.0,0.0,,,,,,0.104444444,0.0,,,0.0,28.889699935913086,9.524700164794922,19.364999771118164,32.63765335083008,34.69553756713867,1.0889160633087158,40.262413024902344,204.09024047851562,6.951448440551758,1857.3876953125,2284.51904296875
VM28-134,MARGO_3594,0,,3.03,-86.27,1823.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,617.0,0.0,0.0,0.001620746,0.0,0.069692058,0.017828201,0.0,0.0,0.0,0.0,0.0,0.202593193,0.001620746,0.0,0.008103728,0.003241491,0.017828201,0.0,0.113452188,0.001620746,0.0,0.0,0.111831442,0.055105348,0.004862237,0.003241491,0.009724473,0.045380875,0.004862237,0.0,0.0,0.0,0.003241491,0.0,0.0,0.324149109,0.0,0.0,0.0,0.0,0.0,,,,,,0.055105348,0.0,,,0.0,29.555130004882812,9.599212646484375,19.955917358398438,32.37807846069336,34.7037239074707,1.6434344053268433,40.7657585144043,201.0369873046875,6.3122992515563965,1851.2886962890625,2286.518798828125
VM28-146,MARGO_3595,0,,7.3,-100.18,3347.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,229.0,0.0,0.0,0.0,0.0,0.358078603,0.0,0.0,0.0,0.0,0.0,0.0,0.502183406,0.0,0.0,0.013100437,0.0,0.0,0.0,0.013100437,0.0,0.0,0.0,0.021834061,0.017467249,0.0,0.0,0.008733624,0.013100437,0.0,0.0,0.0,0.0,0.0,0.008733624,0.0,0.043668122,0.0,0.0,0.0,0.0,0.0,,,,,,0.017467249,0.0,,,0.0,27.559507369995117,9.609720230102539,17.949787139892578,33.95241928100586,34.68406677246094,0.19890472292900085,37.245094299316406,216.0658416748047,7.966616153717041,1883.848876953125,2282.24609375
VM28-147,MARGO_3596,0,,9.5,-102.67,3272.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,361.0,0.0,0.0,0.0,0.0,0.069252078,0.0,0.0,0.0,0.0,0.0,0.0,0.102493075,0.0,0.0,0.016620499,0.0,0.013850416,0.0,0.099722992,0.002770083,0.002770083,0.0,0.047091413,0.022160665,0.0,0.0,0.0,0.008310249,0.008310249,0.0,0.002770083,0.0,0.0,0.0,0.0,0.603878116,0.0,0.0,0.0,0.0,0.0,,,,,,0.022160665,0.0,,,0.0,28.63380241394043,9.78111743927002,18.85268497467041,33.9210205078125,34.68812942504883,0.4854710102081299,37.471004486083984,215.6766815185547,7.1492462158203125,1884.487060546875,2285.3134765625
VM28-148,MARGO_3597,0,,13.5,-119.7,545.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,663.0,0.0,0.0,0.0,0.0,0.143288084,0.004524887,0.0,0.0,0.0,0.0,0.0,0.04826546,0.0,0.0,0.016591252,0.001508296,0.016591252,0.0,0.070889894,0.007541478,0.010558069,0.0,0.211161388,0.146304676,0.025641026,0.018099548,0.006033183,0.033182504,0.003016591,0.0,0.010558069,0.0,0.052790347,0.0,0.0,0.173453997,0.0,0.0,0.0,0.0,0.0,,,,,,0.146304676,0.0,,,0.0,26.151830673217773,9.235597610473633,16.91623306274414,34.21806716918945,34.62604522705078,2.597240686416626,42.64439010620117,207.0702667236328,2.3789632320404053,1929.661865234375,2279.880126953125
VM28-152,MARGO_3598,0,,2.53,-136.2,4276.0,49.0,,0.01,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,444.0,0.0,0.0,0.006756757,0.0,0.486486486,0.0,0.0,0.0,0.0,0.0,0.0,0.403153153,0.0,0.0,0.0,0.0,0.0,0.0,0.002252252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011261261,0.0,0.0,0.081081081,0.0,0.0,0.006756757,0.0,0.002252252,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,27.9854736328125,9.829529762268066,18.155943870544434,34.68828582763672,34.7008056640625,2.222411870956421,33.1381950378418,205.4222869873047,43.83218002319336,1982.99560546875,2247.34375
VM28-153,MARGO_3599,0,,0.04,-110.48,3800.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,290.0,0.0,0.0,0.003448276,0.0,0.068965517,0.0,0.0,0.04137931,0.0,0.0,0.003448276,0.686206897,0.037931034,0.0,0.037931034,0.013793103,0.003448276,0.0,0.031034483,0.006896552,0.010344828,0.0,0.010344828,0.013793103,0.0,0.003448276,0.0,0.013793103,0.006896552,0.0,0.0,0.0,0.0,0.0,0.0,0.006896552,0.0,0.0,0.0,0.0,0.0,,,,,,0.010344828,0.003448276,,,0.0,24.594375610351562,9.285223007202148,15.309152603149414,34.78721618652344,34.68780517578125,3.3919310569763184,34.966373443603516,193.25701904296875,26.29596710205078,2020.466552734375,2261.840087890625
VM28-168,MARGO_3600,0,,6.133,-152.633,4787.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.724489796,,,0.0,0.051020408,0.0,0.0,0.204081633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020408163,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,27.82087516784668,8.965874671936035,18.855000495910645,34.51493453979492,34.646766662597656,1.1491121053695679,36.623226165771484,207.72488403320312,43.80202102661133,1958.0760498046875,2256.5654296875
VM32-102,MARGO_3601,0,,6.133,-152.633,4767.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,0.0,0.03,0.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,27.82087516784668,8.965874671936035,18.855000495910645,34.51493453979492,34.646766662597656,1.1491121053695679,36.623226165771484,207.72488403320312,43.80202102661133,1958.0760498046875,2256.5654296875
VNT1-8PC,MARGO_3602,0,,6.133,-152.633,4739.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,27.82087516784668,8.965874671936035,18.855000495910645,34.51493453979492,34.646766662597656,1.1491121053695679,36.623226165771484,207.72488403320312,43.80202102661133,1958.0760498046875,2256.5654296875
VNTR1R1GC,MARGO_3603,0,,2.755,-110.577,3764.0,49.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,469.0,0.0,0.0,0.0,0.0,0.117270789,0.0,0.0,0.057569296,0.0,0.0,0.004264392,0.42217484,0.123667377,0.0,0.0554371,0.036247335,0.012793177,0.0,0.02771855,0.0,0.010660981,0.0,0.0,0.061833689,0.0,0.004264392,0.021321962,0.02771855,0.0,0.0,0.0,0.0,0.0,0.004264392,0.0,0.012793177,0.0,0.0,0.0,0.0,0.0,,,,,,0.014925373,0.046908316,,,0.0,26.49236488342285,9.549291610717773,16.943073272705078,34.31821060180664,34.68378829956055,2.6219401359558105,37.02472686767578,192.8846893310547,21.15245819091797,1961.6962890625,2264.004150390625
VNTR1R1PC,MARGO_3604,0,,1.022,-110.573,3775.0,49.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,298.0,0.0,0.0,0.003355705,0.0,0.070469799,0.003355705,0.0,0.030201342,0.0,0.0,0.010067114,0.469798658,0.201342282,0.010067114,0.036912752,0.006711409,0.006711409,0.0,0.033557047,0.0,0.003355705,0.0,0.023489933,0.023489933,0.0,0.003355705,0.010067114,0.0,0.0,0.0,0.0,0.0,0.006711409,0.003355705,0.0,0.043624161,0.0,0.0,0.0,0.0,0.0,,,,,,0.016778523,0.006711409,,,0.0,25.7710018157959,9.368338584899902,16.402663230895996,34.504310607910156,34.68362045288086,2.9694712162017822,36.367156982421875,195.44200134277344,23.2365665435791,1978.23876953125,2263.683837890625
VNTR1-12GC,MARGO_3605,1,Gravity,-3.01,-95.07,3535.0,81.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, G. truncatulinoides subspecies set to N/A",96,1,,293.0,0.0,,0.0,0.0,0.023890785,0.0,0.0,0.003412969,,,0.0,0.747440273,0.109215017,0.006825939,0.003412969,0.0,0.0,0.0,0.044368601,0.0,0.0,0.0,0.010238908,0.020477816,0.0,0.003412969,0.003412969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020477816,,,0.0,,,,,,,,0.017064846,0.003412969,,,0.003412969,21.679733276367188,9.759998321533203,11.919734954833984,34.807228088378906,34.732948303222656,3.2358319759368896,34.881717681884766,220.4669952392578,9.887955665588379,2055.35791015625,2274.777587890625
VNTR1-13GC,MARGO_3606,1,Gravity,-3.092,-90.823,3304.0,81.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,,362.0,0.0,0.0,0.0,0.0,0.035911602,0.0,0.0,0.0,0.0,0.0,0.0,0.748618785,0.129834254,0.0,0.013812155,0.0,0.0,0.0,0.005524862,0.0,0.0,0.0,0.019337017,0.008287293,0.0,0.0,0.0,0.002762431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035911602,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.008287293,,,0.0,26.177949905395508,9.581499099731445,16.596450805664062,34.42689514160156,34.72020721435547,2.735710382461548,38.25853729248047,219.59274291992188,7.486170291900635,1991.013916015625,2278.557861328125
VNTR1-15GC,MARGO_3607,0,,1.485,-89.862,1955.0,49.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,344.0,0.0,0.0,0.0,0.0,0.063953488,0.002906977,0.0,0.0,0.0,0.0,0.0,0.569767442,0.110465116,0.005813953,0.0,0.00872093,0.00872093,0.0,0.046511628,0.0,0.0,0.0,0.046511628,0.046511628,0.0,0.002906977,0.002906977,0.01744186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066860465,0.0,0.0,0.0,0.0,0.0,,,,,,0.020348837,0.026162791,,,0.0,26.247243881225586,9.42012882232666,16.827115058898926,33.815773010253906,34.69798278808594,1.5201489925384521,39.09229278564453,208.0169219970703,10.0386962890625,1933.725341796875,2279.154296875
VNTR1-16PC,MARGO_3608,0,,2.605,-89.727,1546.0,49.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,,972.0,0.0,0.0,0.001028807,0.0,0.046296296,0.009259259,0.0,0.011316872,0.0,0.0,0.005144033,0.189300412,0.08127572,0.0,0.008230453,0.001028807,0.013374486,0.0,0.151234568,0.00308642,0.002057613,0.0,0.150205761,0.025720165,0.0,0.007201646,0.002057613,0.016460905,0.00308642,0.0,0.001028807,0.0,0.026748971,0.0,0.0,0.244855967,0.0,0.0,0.0,0.0,0.0,,,,,,0.005144033,0.020576132,,,0.0,27.487146377563477,9.452658653259277,18.0344877243042,33.25822830200195,34.695491790771484,0.9992877840995789,39.4835090637207,206.861572265625,8.350847244262695,1893.8409423828125,2281.370361328125
VNTR1-9GC,MARGO_3609,1,Gravity,-3.002,-110.498,3860.0,81.0,,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,,269.0,0.0,0.0,0.0,0.0,0.074349442,0.0,0.0,0.029739777,0.0,0.0,0.0,0.63197026,0.059479554,0.003717472,0.040892193,0.026022305,0.007434944,0.0,0.014869888,0.0,0.0,0.0,0.014869888,0.048327138,0.0,0.007434944,0.014869888,0.018587361,0.0,0.0,0.0,0.0,0.0,0.003717472,0.0,0.003717472,0.0,0.0,0.0,0.0,0.0,,,,,,0.011152416,0.037174721,,,0.0,25.790393829345703,9.861551284790039,15.928842544555664,34.96654510498047,34.73456573486328,3.832878589630127,34.730525970458984,205.22402954101562,7.807218074798584,2043.2030029296875,2269.613037109375
WAH-6-2,MARGO_3610,0,,3.633,-153.033,4992.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.383838384,0.0,0.0,0.0,0.070707071,0.0,0.0,0.545454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,27.38374900817871,9.640673637390137,17.743075370788574,34.757598876953125,34.69407272338867,1.7480440139770508,32.463558197021484,207.9169158935547,58.8329963684082,1978.340087890625,2239.458984375
WAH-6-3,MARGO_3611,0,,0.017,-147.983,4308.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242424242,0.0,0.0,0.0,0.222222222,0.0,0.0,0.505050505,0.01010101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02020202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,27.806507110595703,9.824567794799805,17.9819393157959,35.0352783203125,34.712310791015625,1.2179042100906372,31.8773136138916,204.47122192382812,38.79668426513672,1995.819091796875,2250.708251953125
WAH-7,MARGO_3612,0,,0.017,-147.983,4314.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.175257732,,,0.0,0.18556701,0.0,0.0,0.608247423,0.020618557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010309278,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,27.806507110595703,9.824567794799805,17.9819393157959,35.0352783203125,34.712310791015625,1.2179042100906372,31.8773136138916,204.47122192382812,38.79668426513672,1995.819091796875,2250.708251953125
WAH-8-1,MARGO_3613,0,,0.017,-147.983,4322.0,49.0,0.0,,,Mix et al.,Paleoceanography,1999,doi:10.1029/1999PA900012,doi:10.1594/PANGAEA.227323,"Core label might be incorrect, T. sacculifer subspecies set to N/A, G. truncatulinoides subspecies set to N/A",64,0,,,0.0,,0.0,0.0,0.020833333,0.0,0.0,0.208333333,,,0.0,0.197916667,0.0,0.0,0.53125,0.020833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020833333,0.0,0.0,,,0.0,,,,,,,,,,,,0.0,27.806507110595703,9.824567794799805,17.9819393157959,35.0352783203125,34.712310791015625,1.2179042100906372,31.8773136138916,204.47122192382812,38.79668426513672,1995.819091796875,2250.708251953125
